Customer_Loyalty_ID,Gender,Geographic_Region,Loyalty_Status,Neigborhood_Cluster-55_Level,Neighborhood_Cluster-7_Level,Television_Region,Affluence_Grade,Age,Frequency,Frequency_Percent,Loyalty_Card_Tenure,Organics_Purchase_Count,Organics_Purchase_Indicator,Total_Spend
36696320,M,Scottish,Silver,24.0,C,C Scotland,6,53,1,0.00%,2,0,0,100.0
36702591,U,South East,Gold,36.0,E,S & S East,5,64,1,0.00%,2,0,0,6000.0
36703113,U,South East,Gold,27.0,D,London,8,59,1,0.00%,4,0,0,6000.0
36704683,F,North,Tin,24.0,C,Yorkshire,11,46,1,0.00%,5,0,0,0.01
36710403,M,North,Tin,10.0,B,N West,17,41,1,0.00%,5,1,1,0.01
36712082,F,South East,Silver,27.0,D,S & S East,9,42,1,0.00%,1,0,0,2000.0
36716967,F,South West,Gold,27.0,D,S West,14,67,1,0.00%,2,1,1,6000.0
36723645,F,South East,Platinum,38.0,E,London,12,68,1,0.00%,3,0,0,20351.58
36724153,M,Midlands,Gold,49.0,F,Wales & West,8,60,1,0.00%,.,0,0,6105.32
36727802,F,South East,Silver,8.0,B,S & S East,10,63,1,0.00%,8,0,0,4071.0
36738774,F,Midlands,Gold,8.0,B,Wales & West,10,71,1,0.00%,6,0,0,6000.0
36752254,U,Midlands,Gold,52.0,F,Wales & West,9,59,1,0.00%,7,0,0,11052.66
36755407,F,South East,Silver,9.0,B,London,14,45,1,0.00%,9,0,0,500.01
36757558,F,South East,Gold,44.0,E,London,7,37,1,0.00%,1,1,1,6000.0
36763884,U,South East,Silver,35.0,D,London,4,52,1,0.00%,3,0,0,3000.0
36765976,M,Midlands,Silver,24.0,C,East,4,72,1,0.00%,3,0,0,3000.0
36769513,F,South East,Tin,19.0,C,London,3,51,1,0.00%,5,0,0,0.01
36773618,F,North,Silver,52.0,F,Yorkshire,6,53,1,0.00%,4,0,0,1000.0
36784326,F,South East,Gold,33.0,D,S & S East,12,37,1,0.00%,6,1,1,6053.35
36788445,U,South West,Platinum,42.0,E,S West,7,70,1,0.00%,5,0,0,43558.32
36792582,U,Midlands,Tin,52.0,F,East,12,49,1,0.00%,4,0,0,0.01
36793104,F,South East,Tin,52.0,F,London,13,38,1,0.00%,7,1,1,0.01
36798394,F,North,Silver,38.0,E,N East,10,77,1,0.00%,4,0,0,3000.0
36801441,M,Midlands,Silver,12.0,B,East,8,50,1,0.00%,.,0,0,2500.0
36802944,F,South East,Silver,30.0,D,S & S East,5,75,1,0.00%,12,0,0,2500.0
36805064,F,South East,Platinum,9.0,B,London,11,54,1,0.00%,1,0,0,25000.0
36806095,F,South East,Silver,26.0,C,London,14,39,1,0.00%,6,1,1,2500.0
36809280,F,North,Silver,4.0,A,N West,12,64,1,0.00%,9,0,0,3000.0
36811340,M,South East,Silver,8.0,B,London,5,42,1,0.00%,5,0,0,1000.0
36812400,F,Scottish,Silver,10.0,B,C Scotland,13,57,1,0.00%,2,1,1,2000.0
36812931,F,North,Tin,35.0,D,Yorkshire,5,44,1,0.00%,5,0,0,0.01
36813466,F,South East,Gold,6.0,B,S & S East,10,73,1,0.00%,1,0,0,7000.0
36827513,F,South East,Gold,4.0,A,London,13,55,1,0.00%,1,0,0,6000.0
36830093,M,North,Gold,4.0,A,N West,8,77,1,0.00%,19,0,0,11963.35
36832169,M,South East,Silver,22.0,C,London,9,77,1,0.00%,4,0,0,5000.0
36833220,F,South East,Tin,10.0,B,S & S East,9,49,1,0.00%,5,0,0,0.01
36836342,U,South East,Silver,16.0,C,London,11,61,1,0.00%,9,0,0,1800.0
36841214,F,North,Gold,32.0,D,Yorkshire,6,56,1,0.00%,10,0,0,6053.35
36847891,M,North,Silver,4.0,A,N East,6,42,1,0.00%,2,0,0,3000.0
36849410,F,South West,Silver,23.0,C,S West,10,49,1,0.00%,4,0,0,1000.0
36856866,M,South East,Tin,23.0,C,S & S East,6,55,1,0.00%,9,0,0,0.01
36860596,M,South East,Silver,5.0,B,S & S East,10,51,1,0.00%,8,0,0,3000.0
36861118,U,South East,Silver,30.0,D,S & S East,2,66,1,0.00%,5,0,0,1000.0
36861622,M,South West,Silver,27.0,D,S West,5,48,1,0.00%,8,0,0,600.0
36862645,F,Midlands,Gold,14.0,B,Midlands,7,41,1,0.00%,1,0,0,9000.0
36866195,U,Midlands,Silver,24.0,C,Midlands,6,61,1,0.00%,8,0,0,4884.25
36871296,U,South West,Gold,11.0,B,S West,6,59,1,0.00%,12,0,0,10909.25
36871792,M,South East,Tin,51.0,F,London,9,59,1,0.00%,8,0,0,0.01
36873388,F,Midlands,Tin,32.0,D,East,6,62,1,0.00%,11,0,0,0.01
36882468,M,South East,Silver,9.0,B,London,5,61,1,0.00%,6,0,0,2500.0
36892374,F,Midlands,Silver,38.0,E,Midlands,10,56,1,0.00%,4,1,1,1000.0
36898070,F,North,Tin,2.0,A,N East,3,45,1,0.00%,9,0,0,0.01
36904852,M,Midlands,Tin,28.0,D,East,10,49,1,0.00%,8,0,0,0.01
36905379,F,South East,Silver,30.0,D,S & S East,3,77,1,0.00%,14,0,0,2000.0
36910135,F,Midlands,Gold,34.0,D,Midlands,11,64,1,0.00%,4,0,0,6053.34
36910658,F,Midlands,Silver,50.0,F,Wales & West,7,68,1,0.00%,5,0,0,5000.0
36911190,M,South East,Tin,28.0,D,London,7,62,1,0.00%,5,0,0,0.01
36914769,F,South East,Tin,29.0,D,London,7,45,1,0.00%,5,0,0,0.01
36916320,F,North,Platinum,53.0,F,Yorkshire,9,69,1,0.00%,5,1,1,29958.0
36919515,U,South East,Tin,35.0,D,London,5,47,1,0.00%,5,0,0,0.01
36923750,F,Midlands,Tin,52.0,F,East,6,36,1,0.00%,8,0,0,0.01
36925302,F,South East,Tin,31.0,D,London,9,34,1,0.00%,5,1,1,0.01
36925825,M,South East,Tin,21.0,C,London,9,50,1,0.00%,8,0,0,0.01
36927364,M,South East,Silver,31.0,D,London,8,72,1,0.00%,7,0,0,3000.0
36928972,F,South West,Gold,43.0,E,S West,13,75,1,0.00%,4,0,0,6000.0
36931531,F,North,Gold,2.0,A,N East,0,61,1,0.00%,8,0,0,6000.0
36934140,F,North,Gold,49.0,F,Yorkshire,12,65,1,0.00%,6,0,0,6053.35
36938897,U,South East,Tin,16.0,C,London,14,45,1,0.00%,8,0,0,0.01
36939400,M,South East,Tin,22.0,C,London,14,52,1,0.00%,4,0,0,0.01
36941006,F,Midlands,Gold,19.0,C,Midlands,8,62,1,0.00%,3,0,0,10600.0
36943530,F,Midlands,Gold,22.0,C,Midlands,8,64,1,0.00%,6,1,1,18053.35
36951966,M,Midlands,Silver,12.0,B,Midlands,10,63,1,0.00%,12,0,0,5000.0
36953608,F,Midlands,Gold,10.0,B,Wales & West,16,66,1,0.00%,2,0,0,6000.0
36957204,F,North,Tin,25.0,C,N West,5,37,1,0.00%,5,0,0,0.01
36961457,F,Midlands,Silver,35.0,D,Midlands,8,47,1,0.00%,5,0,0,420.0
36970324,U,Midlands,Silver,47.0,F,East,7,59,1,0.00%,9,0,0,500.0
36972386,M,South East,Tin,34.0,D,London,6,46,1,0.00%,.,0,0,0.01
36974923,F,Midlands,Silver,16.0,C,Midlands,7,65,1,0.00%,8,0,0,3000.0
36975946,M,South East,Tin,48.0,F,London,11,31,1,0.00%,5,1,1,0.01
36976950,M,North,Tin,18.0,C,N West,11,42,1,0.00%,5,0,0,0.01
36981580,M,Midlands,Tin,49.0,F,East,10,43,1,0.00%,8,0,0,0.01
36986700,M,North,Silver,49.0,F,Yorkshire,5,67,1,0.00%,1,0,0,100.0
36987200,M,Scottish,Gold,10.0,B,C Scotland,7,62,1,0.00%,16,0,0,5400.0
36987740,F,South East,Silver,44.0,E,S & S East,8,35,1,0.00%,8,1,1,500.0
36992883,M,Scottish,Gold,11.0,B,C Scotland,9,71,1,0.00%,7,0,0,6000.0
36993383,F,South East,Tin,19.0,C,London,7,43,1,0.00%,5,0,0,0.01
36996536,M,South East,Gold,41.0,E,London,11,61,1,0.00%,3,1,1,12000.0
37000574,F,South East,Silver,18.0,C,S & S East,12,69,1,0.00%,8,1,1,4884.25
37001082,M,Scottish,Platinum,18.0,C,C Scotland,8,74,1,0.00%,21,0,0,21053.35
37002658,M,South East,Gold,52.0,F,London,8,62,1,0.00%,8,0,0,15000.0
37018260,F,North,Silver,53.0,F,N West,5,54,1,0.00%,4,0,0,1000.0
37018783,F,Midlands,Gold,41.0,E,Midlands,4,62,1,0.00%,7,0,0,12053.35
37028576,F,South East,Gold,4.0,A,London,9,78,1,0.00%,11,0,0,7100.0
37031640,U,South East,Silver,27.0,D,London,2,52,1,0.00%,9,0,0,50.0
37032140,M,South East,Silver,44.0,E,S & S East,15,37,1,0.00%,4,2,1,1500.0
37032670,F,North,Gold,8.0,B,N West,8,76,1,0.00%,4,0,0,6000.0
37033715,F,South East,Gold,3.0,A,London,11,71,1,0.00%,12,0,0,16000.0
37034738,F,Midlands,Gold,28.0,D,Midlands,7,48,1,0.00%,8,0,0,6000.0
37037885,F,North,Tin,44.0,E,N East,7,47,1,0.00%,4,0,0,0.01
37044628,M,Midlands,Tin,33.0,D,East,5,59,1,0.00%,8,0,0,0.01
37048399,F,South East,Silver,41.0,E,London,6,67,1,0.00%,5,0,0,5000.0
37051004,F,South East,Tin,8.0,B,S & S East,14,43,1,0.00%,7,0,0,0.01
37051543,F,North,Tin,38.0,E,Yorkshire,19,41,1,0.00%,5,2,1,0.01
37053147,F,North,Platinum,16.0,C,N East,3,50,1,0.00%,2,0,0,30000.0
37054682,M,South East,Tin,9.0,B,London,8,45,1,0.00%,8,0,0,0.01
37066729,F,North,Tin,46.0,F,Yorkshire,14,48,1,0.00%,5,1,1,0.01
37070394,M,Midlands,Silver,15.0,B,East,9,75,1,0.00%,7,0,0,2600.0
37071641,F,Midlands,Gold,12.0,B,Midlands,7,76,1,0.00%,2,1,1,6000.0
37087041,F,South East,Silver,35.0,D,London,9,44,1,0.00%,1,1,1,1000.0
37091286,F,South East,Tin,25.0,C,London,8,51,1,0.00%,5,0,0,0.01
37093440,F,South East,Tin,52.0,F,London,9,51,1,0.00%,5,0,0,0.01
37099309,F,South East,Tin,51.0,F,London,22,34,1,0.00%,8,3,1,0.01
37100854,M,Midlands,Tin,34.0,D,Midlands,10,35,1,0.00%,9,0,0,0.01
37109967,U,Midlands,Silver,53.0,F,Wales & West,5,62,1,0.00%,21,0,0,5000.0
37110990,F,South East,Silver,8.0,B,London,10,65,1,0.00%,5,1,1,4000.0
37118290,F,North,Silver,25.0,C,Yorkshire,13,64,1,0.00%,7,1,1,1105.32
37119881,U,South East,Tin,34.0,D,London,4,41,1,0.00%,9,0,0,0.01
37126853,F,South East,Silver,10.0,B,S & S East,15,61,1,0.00%,5,0,0,71.77
37127396,F,South East,Gold,1.0,A,London,8,59,1,0.00%,1,0,0,6000.0
37129585,M,Midlands,Gold,22.0,C,Midlands,6,55,1,0.00%,6,0,0,6000.0
37130605,F,North,Silver,51.0,F,N East,10,46,1,0.00%,11,1,1,100.0
37135240,F,South East,Gold,8.0,B,S & S East,5,67,1,0.00%,2,0,0,6000.0
37136808,F,South East,Tin,25.0,C,London,6,40,1,0.00%,5,0,0,0.01
37137332,M,Midlands,Tin,3.0,A,Midlands,6,51,1,0.00%,7,0,0,0.01
37140538,F,South East,Silver,19.0,C,London,10,32,1,0.00%,9,1,1,3000.0
37146773,F,North,Gold,16.0,C,N East,8,55,1,0.00%,3,0,0,12000.0
37149462,F,South East,Gold,8.0,B,S & S East,5,65,1,0.00%,11,0,0,9053.35
37150991,F,South East,Silver,28.0,D,London,8,61,1,0.00%,17,0,0,2000.0
37156680,F,North,Gold,2.0,A,N West,14,59,1,0.00%,5,1,1,6000.0
37157198,U,South East,Tin,25.0,C,London,6,58,1,0.00%,9,0,0,0.01
37158720,F,South East,Gold,14.0,B,London,14,35,1,0.00%,3,0,0,8025.0
37169749,F,Midlands,Silver,35.0,D,Midlands,10,62,1,0.00%,9,0,0,2000.0
37173967,M,South East,Tin,53.0,F,S & S East,9,47,1,0.00%,9,0,0,0.01
37176591,F,South West,Tin,30.0,D,S West,13,66,1,0.00%,8,0,0,0.01
37177113,U,South East,Tin,31.0,D,London,9,51,1,0.00%,9,0,0,0.01
37177750,F,North,Platinum,37.0,E,Yorkshire,9,47,1,0.00%,3,0,0,22000.0
37181870,M,Midlands,Tin,17.0,C,East,8,45,1,0.00%,5,0,0,0.01
37188662,F,South East,Tin,38.0,E,S & S East,17,37,1,0.00%,5,1,1,0.01
37195545,F,Midlands,Silver,53.0,F,Wales & West,5,70,1,0.00%,5,0,0,1000.0
37196657,M,North,Silver,41.0,E,N West,7,59,1,0.00%,4,0,0,600.0
37198196,F,Scottish,Silver,47.0,F,C Scotland,7,56,1,0.00%,13,0,0,2440.32
37207470,F,Midlands,Silver,15.0,B,Midlands,9,66,1,0.00%,11,0,0,3000.0
37210056,F,South East,Tin,44.0,E,London,5,35,1,0.00%,8,0,0,0.01
37213683,F,North,Tin,35.0,D,N West,4,42,1,0.00%,4,1,1,0.01
37215716,F,North,Gold,13.0,B,Yorkshire,11,37,1,0.00%,3,1,1,6000.0
37221899,F,South East,Silver,1.0,A,London,5,41,1,0.00%,1,0,0,420.0
37223824,F,Midlands,Silver,35.0,D,Wales & West,6,47,1,0.00%,8,0,0,420.0
37226661,F,South East,Gold,1.0,A,London,6,66,1,0.00%,5,1,1,6000.0
37228303,F,Midlands,Tin,19.0,C,Midlands,12,45,1,0.00%,4,0,0,0.01
37237620,F,North,Tin,35.0,D,N East,8,59,1,0.00%,8,0,0,0.01
37242730,M,South East,Gold,8.0,B,London,7,60,1,0.00%,8,0,0,6105.32
37244252,U,South East,Gold,26.0,C,London,4,62,1,0.00%,18,0,0,6000.0
37253553,F,South East,Gold,21.0,C,London,8,26,1,0.00%,7,1,1,5300.0
37257699,F,South East,Gold,4.0,A,London,4,21,1,0.00%,2,0,0,6000.0
37260762,F,South East,Tin,4.0,A,London,15,34,1,0.00%,5,1,1,0.01
37263362,F,South East,Gold,6.0,B,S & S East,6,75,1,0.00%,2,0,0,6000.0
37267074,F,South East,Tin,10.0,B,London,4,57,1,0.00%,8,0,0,0.01
37269760,F,Scottish,Gold,20.0,C,C Scotland,5,45,1,0.00%,3,0,0,15000.0
37270784,F,South East,Silver,42.0,E,London,7,53,1,0.00%,12,0,0,1000.0
37271284,F,North,Tin,34.0,D,N West,7,48,1,0.00%,8,0,0,0.01
37273848,F,Scottish,Gold,27.0,D,Border,9,71,1,0.00%,5,0,0,6000.0
37274895,F,Midlands,Silver,17.0,C,Wales & West,2,44,1,0.00%,.,0,0,0.02
37283371,F,South East,Silver,3.0,A,London,8,37,1,0.00%,3,1,1,1109.12
37284424,M,South East,Gold,8.0,B,London,9,62,1,0.00%,4,1,1,9000.0
37285447,F,North,Gold,4.0,A,N West,15,67,1,0.00%,8,1,1,12000.0
37291315,F,South East,Tin,28.0,D,London,7,59,1,0.00%,5,0,0,0.01
37294314,M,South East,Gold,36.0,E,S & S East,5,73,1,0.00%,8,0,0,14000.0
37295434,U,North,Silver,4.0,A,N West,10,70,1,0.00%,9,0,0,1500.0
37297550,F,South West,Gold,38.0,E,S West,10,60,1,0.00%,8,0,0,16053.35
37302198,F,North,Silver,32.0,D,N West,8,37,1,0.00%,4,0,0,2617.45
37308455,M,Midlands,Silver,23.0,C,Wales & West,4,40,1,0.00%,8,0,0,600.0
37318450,F,Midlands,Silver,25.0,C,Midlands,6,44,1,0.00%,9,1,1,3050.0
37322245,F,North,Tin,37.0,E,N West,11,52,1,0.00%,5,0,0,0.01
37323276,M,Midlands,Silver,14.0,B,Midlands,9,56,1,0.00%,5,1,1,2000.0
37326305,F,Midlands,Gold,24.0,C,Midlands,12,52,1,0.00%,4,0,0,11000.0
37327336,F,South East,Gold,8.0,B,London,11,58,1,0.00%,2,1,1,6000.0
37332097,M,Midlands,Tin,2.0,A,Midlands,8,48,1,0.00%,4,0,0,0.01
37334162,F,North,Gold,14.0,B,Yorkshire,10,71,1,0.00%,8,0,0,12000.0
37340987,M,Midlands,Tin,49.0,F,Midlands,4,31,1,0.00%,5,0,0,0.01
37342068,F,South East,Silver,53.0,F,S & S East,12,40,1,0.00%,1,0,0,2400.0
37342599,F,North,Tin,35.0,D,N West,9,38,1,0.00%,4,1,1,0.01
37346845,F,Midlands,Silver,52.0,F,Wales & West,13,37,1,0.00%,2,2,1,3000.0
37350010,F,North,Tin,35.0,D,Yorkshire,12,49,1,0.00%,5,1,1,0.01
37355208,M,North,Gold,14.0,B,N West,8,40,1,0.00%,1,0,0,6000.0
37360961,F,South East,Tin,49.0,F,London,18,32,1,0.00%,8,3,1,0.01
37361461,F,South East,Silver,38.0,E,London,13,37,1,0.00%,11,0,0,720.0
37362506,U,Midlands,Tin,50.0,F,East,7,29,1,0.00%,4,0,0,0.01
37366692,M,South East,Gold,4.0,A,London,7,64,1,0.00%,1,0,0,6000.0
37368253,U,South East,Silver,52.0,F,London,3,73,1,0.00%,17,0,0,3000.0
37371882,U,Midlands,Gold,51.0,F,Wales & West,9,70,1,0.00%,7,0,0,6053.35
37375055,F,Midlands,Silver,47.0,F,Wales & West,5,72,1,0.00%,14,0,0,3000.0
37375578,F,North,Tin,51.0,F,N West,6,54,1,0.00%,7,0,0,0.01
37377651,F,Midlands,Silver,49.0,F,East,8,69,1,0.00%,7,0,0,1105.32
37380776,F,South West,Silver,6.0,B,S West,10,74,1,0.00%,8,0,0,3052.65
37382949,U,North,Silver,32.0,D,Yorkshire,7,60,1,0.00%,5,0,0,3000.0
37391336,M,Scottish,Tin,27.0,D,C Scotland,8,41,1,0.00%,5,0,0,0.01
37391778,M,South East,Silver,27.0,D,London,6,67,1,0.00%,20,0,0,780.0
37393924,M,South East,Gold,52.0,F,London,4,61,1,0.00%,2,0,0,18000.0
37396486,F,North,Silver,8.0,B,N West,10,64,1,0.00%,5,0,0,4500.0
37396990,F,North,Tin,28.0,D,N West,10,50,1,0.00%,5,0,0,0.01
37399566,M,South East,Tin,4.0,A,London,7,63,1,0.00%,8,0,0,0.01
37401650,F,South East,Tin,35.0,D,London,12,38,1,0.00%,7,1,1,0.01
37402176,F,South East,Tin,25.0,C,London,16,44,1,0.00%,5,2,1,0.01
37403750,U,South West,Platinum,8.0,B,S West,13,53,1,0.00%,7,0,0,68458.36
37409448,F,North,Gold,19.0,C,N West,23,22,1,0.00%,1,3,1,6000.0
37410462,M,Scottish,Silver,38.0,E,Border,5,63,1,0.00%,9,0,0,1500.0
37423700,U,Midlands,Silver,14.0,B,Midlands,6,51,1,0.00%,15,0,0,3000.0
37425249,F,North,Silver,35.0,D,N East,14,68,1,0.00%,8,1,1,3000.0
37432849,M,North,Tin,23.0,C,Yorkshire,11,33,1,0.00%,8,0,0,0.01
37433357,M,South East,Tin,26.0,C,London,16,28,1,0.00%,4,1,1,0.01
37440400,M,Midlands,Tin,5.0,B,Wales & West,10,59,1,0.00%,5,0,0,0.01
37440949,F,South East,Tin,12.0,B,London,7,34,1,0.00%,6,1,1,0.01
37445134,M,Midlands,Gold,13.0,B,Midlands,4,74,1,0.00%,7,0,0,6053.35
37445673,F,South East,Silver,8.0,B,S & S East,7,55,1,0.00%,5,0,0,1860.0
37449997,M,South East,Silver,23.0,C,S & S East,7,57,1,0.00%,11,0,0,50.0
37451150,F,South East,Gold,51.0,F,London,11,63,1,0.00%,7,0,0,6053.35
37453269,F,South East,Tin,50.0,F,London,9,46,1,0.00%,6,0,0,0.01
37456845,F,North,Tin,22.0,C,N West,8,48,1,0.00%,5,1,1,0.01
37460982,M,Scottish,Silver,38.0,E,C Scotland,14,43,1,0.00%,7,0,0,100.0
37464074,F,Midlands,Silver,27.0,D,East,6,64,1,0.00%,6,0,0,4000.0
37465631,F,South East,Platinum,3.0,A,S & S East,12,63,1,0.00%,4,0,0,25000.0
37468150,F,South East,Platinum,21.0,C,London,12,43,1,0.00%,11,1,1,42000.0
37469173,M,South East,Gold,22.0,C,London,11,49,1,0.00%,6,0,0,10000.0
37474584,M,North,Tin,10.0,B,N West,9,45,1,0.00%,4,0,0,0.01
37491446,M,Scottish,Silver,9.0,B,C Scotland,12,29,1,0.00%,8,1,1,200.0
37491977,F,Midlands,Silver,53.0,F,Wales & West,14,36,1,0.00%,5,2,1,5000.0
37494089,F,Midlands,Silver,19.0,C,Wales & West,11,73,1,0.00%,16,1,1,3000.0
37497185,F,South East,Gold,24.0,C,London,6,47,1,0.00%,3,0,0,6000.0
37498823,F,North,Platinum,49.0,F,Yorkshire,5,64,1,0.00%,3,0,0,20618.08
37499366,M,North,Silver,53.0,F,N West,6,38,1,0.00%,6,0,0,1000.0
37499897,F,Midlands,Tin,49.0,F,Midlands,12,38,1,0.00%,5,0,0,0.01
37500429,F,South East,Silver,44.0,E,London,4,60,1,0.00%,5,0,0,3017.78
37506125,F,South East,Gold,4.0,A,London,7,64,1,0.00%,5,0,0,10000.0
37508764,U,South East,Tin,52.0,F,London,15,58,1,0.00%,7,0,0,0.01
37511382,F,North,Platinum,51.0,F,N West,9,75,1,0.00%,8,0,0,23105.32
37517097,F,Midlands,Tin,33.0,D,East,11,50,1,0.00%,8,0,0,0.01
37522252,F,Midlands,Gold,33.0,D,Wales & West,5,51,1,0.00%,1,0,0,6000.0
37525367,U,South East,Gold,8.0,B,London,8,59,1,0.00%,16,0,0,6053.35
37536890,U,Scottish,Gold,47.0,F,C Scotland,7,58,1,0.00%,2,0,0,6000.0
37539490,F,Midlands,Silver,15.0,B,Midlands,6,62,1,0.00%,5,0,0,1500.0
37540510,F,South East,Gold,33.0,D,S & S East,15,28,1,0.00%,6,2,1,6053.35
37541028,F,Scottish,Silver,3.0,A,C Scotland,10,53,1,0.00%,6,0,0,1938.13
37542059,F,Midlands,Silver,33.0,D,Midlands,10,47,1,0.00%,5,0,0,2000.0
37543098,F,South East,Platinum,16.0,C,London,5,63,1,0.00%,8,0,0,25000.0
37546151,F,Midlands,Silver,19.0,C,Wales & West,10,52,1,0.00%,9,0,0,500.01
37548243,M,Midlands,Silver,27.0,D,Midlands,7,43,1,0.00%,10,1,1,50.0
37550264,M,South East,Tin,41.0,E,London,11,53,1,0.00%,8,0,0,0.01
37557382,M,South East,Silver,51.0,F,London,10,48,1,0.00%,9,1,1,100.01
37565741,F,South East,Gold,40.0,E,London,10,72,1,0.00%,4,0,0,10000.0
37569046,F,South East,Gold,3.0,A,London,11,58,1,0.00%,19,1,1,7800.0
37575739,U,South East,Gold,27.0,D,London,10,61,1,0.00%,8,1,1,7070.39
37577766,F,South East,Gold,23.0,C,S & S East,11,55,1,0.00%,2,0,0,9000.0
37580295,F,South East,Silver,18.0,C,S & S East,9,70,1,0.00%,1,0,0,3000.0
37581852,F,Scottish,Silver,18.0,C,N Scot,12,57,1,0.00%,9,0,0,0.02
37584908,F,South East,Gold,27.0,D,S & S East,5,59,1,0.00%,7,0,0,18105.32
37591530,F,Midlands,Silver,23.0,C,East,23,54,1,0.00%,3,2,1,2500.0
37595101,F,South East,Tin,10.0,B,London,2,43,1,0.00%,7,0,0,0.01
37598208,M,Midlands,Tin,53.0,F,Midlands,4,32,1,0.00%,8,0,0,0.01
37598704,M,South East,Tin,25.0,C,London,11,33,1,0.00%,5,0,0,0.01
37603295,F,North,Silver,23.0,C,Yorkshire,5,38,1,0.00%,5,0,0,600.0
37603791,F,Midlands,Tin,52.0,F,East,6,39,1,0.00%,8,1,1,0.01
37608360,F,South East,Silver,13.0,B,London,5,66,1,0.00%,4,0,0,1000.0
37610453,F,Scottish,Tin,52.0,F,N Scot,10,29,1,0.00%,4,0,0,0.01
37610968,M,North,Tin,22.0,C,Yorkshire,7,25,1,0.00%,4,0,0,0.01
37611468,F,North,Platinum,1.0,A,Yorkshire,7,53,1,0.00%,9,0,0,35000.0
37612464,F,South East,Tin,9.0,B,London,7,48,1,0.00%,8,0,0,0.01
37616028,F,South East,Tin,34.0,D,London,3,43,1,0.00%,5,0,0,0.01
37617059,F,South East,Tin,26.0,C,London,7,50,1,0.00%,8,0,0,0.01
37619604,F,North,Silver,34.0,D,N West,9,59,1,0.00%,4,0,0,5000.0
37629952,U,North,Tin,34.0,D,N West,9,53,1,0.00%,4,0,0,0.01
37630993,U,Midlands,Tin,43.0,E,Wales & West,7,68,1,0.00%,5,0,0,0.01
37639206,M,South East,Gold,1.0,A,London,7,51,1,0.00%,8,0,0,9000.0
37641308,F,North,Gold,53.0,F,N West,5,62,1,0.00%,5,0,0,6000.0
37645460,F,Midlands,Tin,32.0,D,East,6,41,1,0.00%,8,0,0,0.01
37648035,F,North,Tin,25.0,C,N West,10,43,1,0.00%,8,1,1,0.01
37650560,F,North,Gold,25.0,C,N West,8,52,1,0.00%,7,0,0,11000.0
37651583,M,North,Gold,23.0,C,Yorkshire,11,60,1,0.00%,32,0,0,11447.78
37657271,M,Midlands,Silver,24.0,C,Wales & West,5,69,1,0.00%,7,0,0,4489.63
37661910,M,Midlands,Gold,10.0,B,East,9,78,1,0.00%,2,0,0,6000.0
37662410,F,South East,Silver,7.0,B,S & S East,7,75,1,0.00%,6,1,1,1505.11
37664456,M,South East,Silver,21.0,C,London,6,63,1,0.00%,8,0,0,300.0
37664952,F,Midlands,Tin,37.0,E,East,10,68,1,0.00%,16,1,1,0.01
37665460,M,South East,Gold,17.0,C,London,11,69,1,0.00%,18,0,0,12053.35
37666475,F,North,Gold,53.0,F,Yorkshire,8,45,1,0.00%,1,0,0,6000.0
37672661,F,South East,Tin,48.0,F,London,8,37,1,0.00%,5,1,1,0.01
37675261,U,Midlands,Tin,19.0,C,Wales & West,11,69,1,0.00%,9,0,0,0.01
37682012,M,Midlands,Silver,23.0,C,Wales & West,8,71,1,0.00%,8,0,0,3000.0
37685542,U,South East,Silver,43.0,E,S & S East,8,68,1,0.00%,9,0,0,3000.0
37688177,F,North,Silver,28.0,D,Yorkshire,5,71,1,0.00%,20,0,0,4855.0
37688673,F,Midlands,Silver,30.0,D,Midlands,7,58,1,0.00%,8,0,0,0.02
37691771,M,South East,Tin,28.0,D,London,8,43,1,0.00%,5,0,0,0.01
37692271,U,South East,Tin,24.0,C,London,6,39,1,0.00%,8,0,0,0.01
37695890,F,South East,Silver,36.0,E,London,4,37,1,0.00%,8,0,0,4800.0
37697923,F,Midlands,Tin,14.0,B,Midlands,9,62,1,0.00%,8,0,0,0.01
37701033,U,Midlands,Gold,33.0,D,Midlands,8,73,1,0.00%,3,0,0,6000.0
37704580,F,South East,Gold,16.0,C,S & S East,8,71,1,0.00%,6,0,0,6000.0
37714216,M,Midlands,Tin,52.0,F,East,8,51,1,0.00%,6,0,0,0.01
37714739,F,Scottish,Silver,53.0,F,C Scotland,9,52,1,0.00%,1,0,0,2000.0
37717290,F,Midlands,Gold,49.0,F,East,8,76,1,0.00%,1,0,0,6000.0
37718858,U,Scottish,Tin,32.0,D,C Scotland,12,42,1,0.00%,4,2,1,0.01
37719366,F,Midlands,Tin,24.0,C,Midlands,13,54,1,0.00%,7,1,1,0.01
37720364,M,North,Silver,4.0,A,N West,10,26,1,0.00%,2,0,0,4500.0
37721921,M,Midlands,Silver,2.0,A,Wales & West,13,78,1,0.00%,9,1,1,3000.0
37728543,M,Midlands,Gold,19.0,C,Midlands,4,67,1,0.00%,14,0,0,8000.0
37729043,F,Midlands,Silver,49.0,F,Midlands,9,52,1,0.00%,5,0,0,2000.0
37735647,F,South East,Silver,51.0,F,S & S East,16,40,1,0.00%,9,1,1,1000.0
37737208,M,South East,Silver,28.0,D,London,8,62,1,0.00%,2,0,0,5000.0
37737704,F,Midlands,Silver,4.0,A,Midlands,6,44,1,0.00%,7,0,0,2035.1
37747165,F,Midlands,Silver,28.0,D,Midlands,7,57,1,0.00%,4,0,0,1740.0
